USER ID,nectar prague,joshua sleep,gallery fiesta,jerome jazz,motif polo,zigzag germany,susan sonar,alamo group,gilbert chicken,history private,pretty pencil,denver giraffe,olympic cosmos,client shake,domino husband,context eric,hamlet orchid,griffin octopus,dallas level,carbon carpet,status tina,nuclear hello,deposit hobby,finland jordan,cubic society,compact album,bank torch,judo taboo,sector matrix,calibre front,gentle visible,soda delta,anvil maestro,digital wisdom,wave baron,peru million,nato kiwi,horse spell,agenda viking,monster erosion,halt comet,clever noise,richard forest,evening cantina,delphi armani,dynamic bonjour,smoke galaxy,local humor,june galileo,academy pepper,dialog inside,sound ibiza,border diet,dragon remark,stock reflex,famous genesis,size africa,ribbon deal,sabrina oregano,admiral price,toronto slang,numeric plasma,quiz mailbox,side kimono,visual fire,climax watch,outside albert,vacuum tourist,axis weekend,snow connect,tribune temple,window pearl,double drink,cliff sherman,nobel road,limbo profile,pretend patriot,helium eternal,jamaica lecture,linda village,wheel berlin,cake visa,algebra small,winter modular,hunter edgar,enjoy reptile,method lotus,spend beatles,billy parlor,ricardo prepare,pandora oval,cabinet state,cecilia raja,memo darwin,enigma recycle,olivia image,world blonde,begin unit,rodeo santana,drum spring
104760,1.402096,2.895230,0.566179,1.957983,1.664229,5.581754,1.011538,0.291315,0.713877,2.590462,1.591736,0.794785,0.004532,2.287352,1.851621,1.615225,1.523321,0.219821,2.826020,0.410307,1.162683,1.558059,0.894172,1.203061,1.553967,2.418901,1.037422,0.609156,0.939394,3.896545,0.243842,0.754457,0.961713,0.755078,0.419490,2.836090,2.386116,1.814449,0.392873,0.229446,0.039414,2.731577,1.317138,2.113506,3.809277,0.033079,2.897185,0.163681,0.611990,1.332939,1.217708,1.698820,1.409847,0.081912,0.645536,1.846100,1.668125,0.664132,0.477752,0.732712,1.142636,1.030545,4.705596,0.103454,2.161605,1.557654,0.621636,1.012737,2.481463,1.377346,0.184539,0.127652,2.554236,1.754942,1.245870,0.454964,3.061076,0.099885,1.787047,2.124044,0.003723,0.042585,0.468255,3.568823,2.204716,0.655265,0.147283,2.421272,2.882866,0.551987,1.680651,1.773412,3.319190,1.791001,1.373998,1.734502,1.743468,0.247045,0.155061,0.287163
104761,0.758374,2.745666,0.857228,0.885850,1.204687,5.303075,0.003294,1.809359,0.245384,0.995452,1.462378,1.847069,0.495809,2.198254,2.821990,1.349138,0.352985,1.929474,1.149209,0.954708,2.514937,1.849541,0.770886,0.165393,3.233618,2.002538,1.406751,1.736042,2.048140,3.769331,0.680734,0.686575,0.604157,0.361914,0.069227,2.231871,2.624406,1.790500,0.888343,0.315783,0.142253,1.849860,1.248515,3.019192,4.741614,0.049006,3.285772,0.701012,1.014125,3.031112,0.533941,1.464548,0.003838,1.252609,0.821003,3.036919,1.612906,0.669096,0.396954,1.390602,0.493521,0.486554,5.666587,0.103315,2.290744,1.385242,0.851710,1.508063,2.243068,1.361523,0.999376,0.150739,1.970644,1.362014,2.307256,0.090248,3.485057,0.094683,1.621801,1.638502,1.173113,0.770213,0.755361,3.902097,1.663812,0.290985,0.351739,1.865229,3.322592,0.516806,0.538031,2.458086,2.587753,1.562431,1.960453,1.823364,1.936216,0.033901,0.502921,0.648732
104764,1.266106,0.741050,0.179780,0.987284,0.232361,1.669580,1.750989,1.045020,3.786130,3.062256,1.216053,1.602317,2.725460,0.217996,3.338857,2.755308,2.317002,1.392859,1.654293,2.550247,0.302259,2.092530,3.156055,3.839087,0.490282,0.682119,3.443252,0.770044,0.210737,0.016682,0.582947,1.210210,0.765959,0.627966,0.002895,1.927849,0.696724,2.755607,0.395781,1.920997,1.081158,2.630021,0.929946,1.063982,0.529872,1.573511,1.115331,0.281289,1.654059,3.089071,0.096906,1.032793,1.233803,4.640443,0.741821,3.554499,0.384965,1.070435,1.770940,1.945849,0.772151,1.320218,3.342265,3.588533,0.591040,1.785333,1.030545,2.284181,3.185556,1.190630,3.185131,1.962262,1.094778,1.182129,0.842439,2.257577,1.039085,1.020616,0.266381,0.810571,0.126289,1.412667,1.683750,1.032914,1.143480,2.442075,0.104521,2.814783,0.696657,0.811145,0.096536,0.412730,2.861214,0.381038,1.059506,1.637208,0.406445,0.545597,0.692461,0.699634
104765,1.053325,3.527347,1.344964,2.146253,1.988784,5.176349,0.467826,0.949671,1.025840,2.008473,2.295374,0.914731,0.910653,1.168320,2.412295,0.914676,1.251163,0.182564,2.357627,1.173499,1.002772,1.398667,0.067962,0.713786,1.466897,2.473538,1.166481,1.350632,0.628707,3.704572,0.231710,0.516572,0.660166,0.066455,0.085143,2.768314,2.952227,1.089117,1.063236,0.467613,0.143060,2.434164,0.793647,2.108107,3.999830,0.694967,3.605070,0.814165,0.892947,1.703608,0.344727,1.969835,1.164658,0.700936,0.388621,1.316041,2.034301,0.577012,0.730781,1.095971,0.673927,0.179859,4.128888,0.004438,3.260377,1.367733,0.512645,1.467866,2.788216,1.083489,0.732674,0.658190,2.544671,1.073646,1.816357,0.029065,3.327217,0.215335,2.458613,1.870812,1.093171,0.274568,0.030275,2.953338,1.856107,0.797508,0.128142,2.259251,2.416589,0.297221,1.376421,2.235950,3.239730,1.595424,0.304646,1.743913,1.998575,0.453864,0.443658,0.386500
104769,0.036243,3.317045,0.650664,1.343848,2.159008,5.441730,0.267970,2.214680,0.666144,1.691510,1.474736,1.282910,0.208255,1.726959,2.295988,1.508746,0.378318,0.420131,2.273499,1.205412,1.800896,1.917801,0.845854,0.736404,2.219401,2.599457,1.452989,1.159228,1.574981,3.766150,0.631075,0.401689,0.053982,0.169569,0.181946,2.281905,2.582041,1.335984,1.477899,0.066950,0.395906,2.006277,1.183660,2.200562,4.094339,0.595165,3.611040,1.050511,0.754921,2.413078,0.266360,1.731125,0.849710,0.968364,0.568586,2.105472,1.507227,0.496700,0.266773,0.778278,0.530856,0.386373,5.018267,0.118400,1.860759,1.503125,0.371211,1.127044,2.581325,1.441959,0.404955,0.241939,2.263376,1.128783,1.359002,0.362089,3.622124,0.180038,1.744572,1.582064,1.137352,0.622907,0.570363,4.022534,1.567616,0.195036,0.331461,2.394834,2.704156,0.384721,1.102017,2.592671,2.849886,2.497137,1.342687,1.974510,1.995167,0.001140,0.325935,0.352282
104779,2.919617,1.464617,2.034332,0.280689,0.310619,0.125741,4.061231,0.267664,0.430585,1.091121,2.996513,0.473204,1.999355,0.618577,0.640087,0.504079,1.328466,1.884508,0.961022,1.971877,2.155077,2.989065,0.561607,2.967499,0.089626,0.866647,2.540119,0.101006,1.848663,2.629989,0.349451,1.943850,0.404620,0.209115,0.424316,0.735036,3.763162,0.157946,0.562006,5.034192,0.282243,2.243902,2.965137,1.088621,1.817195,0.588053,0.315912,1.976738,1.933282,0.131754,2.806876,0.535860,0.403411,0.066418,1.667984,0.847550,0.321080,0.337865,2.723519,1.342536,0.210381,0.387364,1.056697,0.095288,0.683580,1.575620,2.615838,2.456271,0.094440,0.655319,2.062234,2.573104,1.165262,3.183453,1.184582,1.558312,2.551211,0.802528,1.509856,0.686849,0.041604,0.427635,2.955653,0.631185,0.071486,2.037035,1.643405,2.602134,1.273079,0.112521,3.184986,0.433478,0.612965,3.644559,0.381737,2.633706,2.188419,0.846554,1.097453,0.536699
104785,1.033649,1.076763,0.207654,1.923497,0.208608,1.492944,1.528081,0.055397,4.477088,2.300193,0.944672,2.016843,2.741632,0.117280,3.269216,3.161158,2.484301,2.142830,2.356701,2.542905,0.317029,2.043696,3.209402,2.952503,0.430434,0.299767,2.966587,0.912659,1.921677,0.111845,0.118513,1.788757,0.338080,1.108696,0.547720,2.323998,0.212289,3.026476,0.622868,2.460048,1.166940,2.450606,1.200231,1.489962,0.138647,1.318602,1.679326,0.865507,1.597737,2.204952,0.585963,0.940526,1.730871,5.287457,1.154371,5.340481,0.286898,1.382940,2.505150,1.725699,0.700632,0.921353,3.500021,3.364562,0.218380,1.853821,0.891357,2.320323,3.416206,0.822073,3.960179,2.698158,1.230905,1.750727,1.455037,2.199105,1.163532,0.757078,0.139505,0.804171,0.364578,1.010100,2.631846,1.134136,0.919162,3.001585,0.473871,2.876940,0.992684,0.814020,0.887533,0.027236,3.183435,0.424804,1.082047,1.171219,0.068203,0.938958,0.366244,0.608734
104791,0.927056,3.897651,0.838602,1.971186,2.660210,5.083338,0.296328,1.433487,0.790916,1.979175,2.144270,1.228761,0.729822,1.189428,2.558856,1.666603,0.764643,0.340356,1.900539,1.454096,0.781720,1.307210,0.070400,0.498323,1.788497,2.927945,0.698166,1.397175,0.022568,3.022743,0.025264,0.383446,0.261796,0.294821,0.428943,2.438008,2.518216,0.496893,1.637558,1.194898,0.021766,2.093903,1.127874,1.864093,4.542672,1.200057,3.794417,0.415693,1.126446,2.532409,0.337263,1.185275,1.083860,0.901636,0.136920,0.278805,1.301450,0.497688,0.968581,1.092428,0.880891,1.177491,4.206035,0.140815,3.689898,0.875532,0.906085,1.283721,2.461189,1.302084,0.170681,0.848922,3.005216,1.205397,1.545412,0.155109,4.297718,0.445881,2.189189,1.413126,0.583046,0.310907,0.303761,1.829866,1.895877,0.120197,1.224971,2.077484,2.384271,0.906874,1.739205,2.180807,3.167637,1.745236,0.225114,1.751625,2.032533,0.372278,0.713872,0.284949
104800,2.559847,0.199253,0.024267,0.222650,0.761079,1.073085,2.803740,1.051124,3.245793,3.583471,2.266951,1.742479,2.502623,0.155741,3.328783,3.122278,2.438840,0.305156,0.781363,2.791320,0.496043,1.777140,2.882584,3.340523,0.851368,0.267340,3.451906,1.059687,0.107030,0.228143,0.897708,0.653172,0.416070,0.284579,0.323485,1.543288,0.309491,2.620891,0.363541,1.003037,1.073236,2.059086,0.930978,0.658738,0.983760,1.498142,1.426204,0.116658,2.656861,3.441159,0.406113,1.026666,1.043048,4.127763,0.020997,2.938992,0.134334,1.335096,0.912949,1.159538,1.653760,0.638561,2.816448,3.243390,0.333485,1.779091,1.050854,2.477718,2.597980,0.904008,3.948671,1.352137,1.165704,1.552777,1.141875,2.540351,0.439028,0.897512,0.464229,0.552695,0.100883,1.084197,1.289155,1.591848,0.884657,2.347071,0.283332,2.788234,0.685397,0.541053,0.174850,0.097207,1.672044,0.215642,1.892852,2.437779,0.129277,0.313919,0.863826,1.220959
104807,1.082369,3.314550,0.678099,2.102762,1.959479,5.320946,0.837812,1.057520,0.763616,1.897715,1.131423,1.189615,0.178122,1.823838,1.847096,1.013661,0.919240,0.137184,2.422699,0.798488,1.411389,1.934573,1.054333,0.643362,2.070510,2.396654,1.362879,0.584055,0.865597,3.986463,0.158040,0.127086,0.051384,0.199796,0.045855,2.871879,2.330835,1.765179,0.603461,0.281889,0.031826,2.784218,1.511056,2.100764,3.816185,0.251913,2.891229,0.021784,0.796176,2.469462,0.931022,1.579589,0.768103,0.306820,0.511678,2.317289,1.599708,0.538768,0.411026,1.050891,1.010755,0.098937,4.854941,0.167608,2.227964,1.938586,0.089939,1.118165,2.651751,1.406941,0.514344,0.481266,2.281051,1.597479,1.159512,0.236876,2.782036,0.023910,1.940568,1.748784,0.441595,0.181111,0.282675,3.897840,2.462913,0.090053,0.547438,2.593093,2.583681,0.324639,1.537100,2.080418,2.871653,2.109839,1.277904,1.409045,1.789702,0.383756,0.157515,0.005492
104808,0.818229,3.476878,0.733149,1.909279,2.108868,5.341802,0.369290,1.302428,0.739153,2.187031,1.719316,1.032597,0.649058,1.588018,2.350447,1.433001,0.721373,0.710620,2.407306,0.658836,1.384573,1.553547,0.216908,0.718713,1.401998,2.445888,1.172115,0.808057,0.389363,3.808937,0.048329,0.109646,0.015195,0.262031,0.391766,2.876034,2.861896,1.255644,1.068792,0.779459,0.122435,2.948568,1.200183,2.154198,4.472953,0.630959,3.225844,0.046140,0.943878,2.263088,1.000967,1.496167,1.270727,0.660276,0.720862,1.636365,1.650217,0.066456,1.238966,0.583105,0.792626,0.514429,4.740856,0.164954,2.962168,1.716628,0.113921,1.328776,2.902029,1.234112,0.383161,0.691477,2.368893,1.326805,1.586522,0.053246,3.994542,0.177716,2.148566,1.253922,1.187654,0.082310,0.376071,3.053546,1.477308,0.504884,0.245138,1.949616,2.871723,0.188327,1.521977,2.542316,2.955780,1.950344,1.216316,1.786052,2.322718,0.162848,0.657632,0.022050
104809,3.183425,1.756206,2.617527,0.638521,0.115654,0.207858,4.680715,0.535458,0.270138,0.352010,3.329726,0.862798,1.539596,0.227184,0.197746,0.556307,1.257584,1.655149,1.846754,1.817047,2.844661,2.156879,0.934241,3.514816,0.847806,0.816830,2.664667,0.379803,1.312855,2.213612,0.049701,1.635714,0.295040,0.073939,0.498464,1.037052,4.229041,0.338856,0.409108,5.582557,0.191074,1.845280,3.135720,1.153760,2.593117,0.267454,0.120973,1.535846,1.514505,0.502790,3.044615,0.089667,0.304362,0.427830,2.210729,1.428665,1.345854,0.721492,2.589648,1.131820,0.752819,0.273630,1.249317,0.193340,0.512643,1.682312,2.275847,2.770737,0.383261,0.542895,1.832636,1.268355,1.657955,3.322233,1.261956,2.202421,2.283033,0.981331,1.511836,0.781997,0.226412,0.840216,2.173301,0.539876,0.290968,1.895920,1.797549,2.135197,1.100534,0.245898,3.103165,0.440787,1.286480,3.789358,1.146753,2.136615,2.183188,0.895999,1.799567,0.358215
104815,1.326334,0.339600,0.143659,1.369596,0.215213,2.138593,1.453227,0.117313,4.050217,2.236987,0.658061,2.540049,2.693872,0.306858,3.509479,3.108317,1.800646,1.106211,1.616365,2.699134,0.343338,1.567459,3.611941,3.755172,0.202143,0.415308,3.062598,1.010302,1.451163,0.083842,0.584838,1.869021,0.023802,0.986292,0.768976,2.747202,0.269360,2.863927,0.577658,2.141376,1.453920,2.887510,0.515933,0.952892,0.129200,1.125440,1.040126,0.346229,2.124988,2.552282,0.409869,1.210086,1.603004,4.969950,0.788942,4.576519,0.050752,1.058248,2.167803,1.271116,0.280929,0.762687,3.797851,3.028741,0.617048,1.834624,0.684139,2.377448,3.721830,0.942122,3.093942,2.431407,1.582436,1.098991,1.861593,1.770397,0.687021,1.323102,0.042663,0.913431,0.310300,1.545530,2.415073,1.307717,1.162070,2.451950,0.438502,2.665171,0.989873,0.253600,0.413534,0.002493,2.953325,0.214142,1.217455,1.824082,0.038724,1.058003,0.220192,0.496218
104820,2.469996,0.177965,0.068534,0.635747,0.442492,1.958419,2.592555,2.094010,3.315903,3.945257,1.132940,1.216373,2.716159,0.547216,3.371016,2.656517,3.002666,0.360293,0.759842,2.360403,0.585765,1.901232,3.100883,4.279480,1.209290,0.048732,3.232171,1.278804,0.051527,0.703988,1.270536,1.150970,1.232484,0.041178,0.359093,1.621956,0.673647,3.084604,0.626211,1.463000,1.622985,1.866876,1.142835,1.509694,0.613837,0.902088,0.566334,0.286349,2.055530,3.869634,0.769418,1.536451,0.964025,3.553305,0.338745,3.422642,0.070190,1.681922,0.940175,0.934203,1.564763,0.118637,2.469389,3.675874,0.147463,1.895441,1.084603,2.624862,2.878999,1.131474,3.918961,2.220999,0.896403,1.512187,1.474647,2.232042,1.008004,0.585486,0.728325,1.021407,0.034039,1.758046,0.922426,1.651079,1.471267,1.968524,0.193636,2.447159,0.537189,0.130314,0.328503,0.111975,2.029479,0.546665,1.575819,1.961966,0.391107,0.575521,0.976971,0.696055
104825,0.629679,2.932885,0.898275,1.540668,1.958238,5.229535,0.085699,1.875522,0.272988,1.804016,1.022388,1.335876,0.373876,1.857005,2.131529,1.604880,0.667788,0.813814,1.360571,1.066469,1.850546,1.715043,0.674460,0.294643,2.799466,2.745760,1.713785,1.333294,1.111861,3.477833,0.289571,0.290771,0.365159,0.160929,0.213982,1.622359,2.522557,1.321812,1.272321,0.247503,0.060729,2.179591,1.371514,2.631473,4.596080,0.632431,3.274940,0.531049,1.069537,2.759350,0.399440,1.778924,0.296806,1.532422,0.750352,2.572463,1.861732,0.753528,0.106767,1.227876,0.555368,0.658375,4.867798,0.189724,2.712491,1.561703,0.092311,1.374139,2.872452,1.520576,0.893914,0.073789,2.214827,2.070996,1.815810,0.453413,3.477658,0.089730,1.551733,1.695733,0.818077,0.426656,0.651008,3.988366,1.739161,0.212342,0.137861,2.356501,2.934219,0.304850,1.102348,2.245538,2.949032,1.977535,1.541847,2.167111,1.941499,0.212286,0.090233,0.501042
104827,2.037019,0.331045,1.835321,0.762343,1.657332,0.724934,4.225105,0.270928,1.021223,1.641152,1.657257,0.538562,2.554668,1.446250,0.167620,0.100228,1.419408,2.167886,1.152991,2.532691,1.041662,3.473368,1.326637,3.164716,0.564125,0.170698,2.152220,0.213836,4.073726,2.937873,1.146111,2.806479,0.858185,0.091386,1.464091,0.523373,4.169066,1.200670,0.545426,4.044059,0.536750,1.737389,2.289545,1.492323,2.276841,0.750758,0.182624,2.678220,0.937014,0.358765,3.293452,1.270442,0.353135,0.416789,1.113503,1.962580,0.996138,0.695705,0.750268,1.437366,0.034359,0.297567,0.040195,0.882589,2.210708,0.486348,3.591176,2.279528,0.457552,0.578766,3.514484,4.084472,0.324681,2.719374,1.217089,1.989446,1.674964,0.849497,2.262321,1.245909,0.558433,0.124330,3.714789,0.908863,0.082698,1.830582,0.136432,2.115287,1.440301,0.405978,3.030959,0.209559,0.477527,3.655596,0.068790,3.107274,2.342560,0.427175,0.414051,0.268947
104835,0.476651,2.191604,0.006379,0.852191,0.570385,5.782136,0.915005,1.428579,0.282354,1.558644,0.046183,1.602848,1.005514,3.215756,1.288337,1.019703,0.727986,0.611055,2.312689,0.447687,3.394779,2.137899,1.962651,1.187486,3.070821,1.136038,1.856144,0.408599,2.805340,4.270458,0.809086,0.069507,1.035647,0.985510,0.967776,1.943647,2.263677,3.551499,0.168016,1.003566,0.472001,2.705858,2.266243,2.109324,4.190190,1.177640,3.314713,1.243193,0.303095,1.695743,1.297753,2.150084,0.034743,1.533093,1.426373,5.201530,2.183533,1.075539,1.342867,0.302352,0.249000,1.138079,5.633435,0.958717,0.296194,2.947009,0.740254,1.184288,2.500625,1.459567,0.608321,2.662788,1.065001,1.777330,1.540858,0.254629,2.043840,0.882790,0.859412,1.994223,0.335832,0.332853,0.237873,4.551542,2.530719,0.440287,1.591516,2.631544,3.258127,0.740830,1.589347,2.550458,1.844626,1.952055,2.394560,2.421629,1.682906,0.287786,0.709213,1.269438
104836,2.728008,1.602531,2.488772,0.406517,0.115385,0.407132,4.162570,0.460458,0.137336,0.976708,3.782979,0.485936,1.386912,0.388395,1.095169,0.762772,1.138605,1.781923,1.319797,1.699514,2.992805,2.660366,1.107490,3.665750,0.434649,1.425547,2.959121,0.881089,1.026453,2.200786,0.509288,1.843361,0.491891,1.043428,0.229381,0.563106,3.969587,0.340760,0.885229,6.379910,0.379517,1.856427,3.722103,1.762646,1.975637,1.258990,0.250359,1.363008,1.801222,0.364087,1.880453,0.134873,0.124198,0.742147,2.255754,1.535781,0.554540,1.138465,3.001107,2.203017,0.522172,1.053264,1.640519,0.098014,0.256718,1.804304,3.087307,2.706848,0.645863,0.663637,1.972634,0.911399,1.881659,3.073613,1.110252,1.355348,2.637707,2.152257,0.867122,0.467921,0.289269,0.998535,3.031978,1.659897,0.484500,1.897566,2.174725,2.201113,1.009202,0.631592,3.520216,1.121699,0.843551,3.883723,1.409284,1.930027,2.049408,0.494583,1.703126,0.059832
104845,2.350060,1.426352,1.673216,0.111131,0.569635,0.299781,4.956953,0.491160,0.724275,0.767095,2.956252,0.642808,2.336664,0.814987,0.224134,0.233401,1.250776,1.794286,2.218655,2.555342,1.838681,3.495390,0.588068,3.260593,0.404444,0.591115,2.389980,0.388972,2.401091,3.416189,0.494073,2.612033,1.077573,0.037420,1.058271,0.986217,4.401877,0.102605,0.419243,4.866165,0.062610,1.723280,2.574384,1.318367,2.448637,0.083043,0.519757,2.115032,1.339553,0.353564,3.169211,0.617937,0.070470,0.422028,1.435962,0.312431,1.090826,0.562574,2.048052,0.765970,0.195945,0.615094,0.474003,0.520371,2.284275,0.633919,2.745398,2.149181,0.044754,0.175861,2.251407,3.276785,0.954783,2.966648,1.382596,1.971755,2.097423,0.947316,1.605781,0.830719,0.526022,0.688128,2.981497,0.185995,0.083451,1.964025,0.860403,2.292556,1.353162,0.471596,2.563162,0.173265,0.452767,3.335873,0.612819,2.450607,2.371538,1.187890,1.200768,0.407835
104846,0.297004,2.676999,0.889924,1.057360,1.631127,5.666835,0.190135,2.301140,0.034826,0.899475,0.678625,1.596318,0.239236,1.652311,2.664820,1.000052,0.145616,1.254348,1.083920,1.100139,2.033114,1.810633,0.840866,0.153622,2.845639,2.381140,1.130021,1.337405,1.957075,3.096701,0.158406,0.429330,0.128310,0.658169,0.767582,1.662422,2.696082,2.028793,0.981706,0.186040,0.546623,1.986710,1.382122,2.504560,4.847580,0.180312,3.376191,1.203559,1.078584,2.289814,0.197523,1.638378,0.352267,1.415099,0.881701,2.903707,1.592076,0.418244,0.615107,1.274511,0.583130,0.228939,5.829591,0.067806,2.851832,1.601722,0.535219,1.308639,2.333417,1.460512,1.001419,0.158318,1.956935,1.491433,2.118035,0.040894,3.630417,0.270228,1.449392,1.216770,1.024516,0.330700,1.232913,3.422578,1.202379,0.214912,0.184085,2.343336,3.088606,0.771037,0.688670,2.257063,2.257670,1.606682,1.850028,2.032306,2.047863,0.424876,0.032373,0.261528
104847,2.004855,0.223512,0.101682,0.428772,0.264366,1.608797,2.945756,2.077639,3.521869,4.264158,0.553222,1.661880,2.517986,1.097002,3.891516,2.594867,3.315549,0.175583,0.125811,1.820176,0.449795,1.497349,3.309262,4.447214,1.985372,0.469404,3.365129,2.146537,0.175290,0.531858,1.061763,0.003489,1.203096,0.806427,0.134187,1.352976,0.394226,3.160839,1.175640,1.491636,0.743390,1.779216,1.049980,1.004869,1.695060,0.781886,1.310848,0.301854,1.287510,4.787077,0.896231,1.507108,0.719319,3.860299,0.381308,3.617054,0.152472,1.841975,0.994670,0.600867,2.020819,0.415610,3.179819,3.762635,0.256878,1.211287,0.814581,1.811039,3.228160,1.380708,3.938735,2.560340,1.205019,1.389704,1.381063,2.319564,1.123600,0.336459,0.237810,1.221081,0.011168,1.877461,0.636335,1.498113,2.011108,2.160767,0.683143,2.061812,0.289185,0.114562,0.485464,0.480143,2.145149,0.654804,1.473982,2.021669,0.474834,0.861381,0.835032,0.697722
104852,0.551058,2.524609,1.042748,1.806322,1.506994,5.146082,0.034038,1.700508,0.524754,1.229234,1.414430,1.397218,0.614679,1.981836,2.698849,1.550581,0.898706,0.808269,1.514347,1.101736,1.507430,1.659851,0.620607,0.161443,2.318960,2.384438,1.168013,0.851270,0.984446,3.485764,0.440310,0.093334,0.145481,0.066206,0.242872,1.910593,2.377577,1.750318,1.400261,0.483540,0.105648,2.039549,1.551561,2.092376,4.424798,0.628829,3.178787,0.658119,0.890308,2.060926,0.239602,2.225669,0.471013,0.884081,0.308832,2.033661,1.379613,0.317061,0.151773,0.843097,0.377440,0.690597,5.208659,0.214244,2.303785,1.182999,0.630629,0.834490,2.394901,1.680064,0.747435,0.023216,2.183238,1.723545,2.132483,0.013883,3.628470,0.083661,1.821916,1.473068,0.744239,0.475889,0.267693,3.392414,1.622918,0.268670,0.267274,2.336718,2.501262,0.326572,0.986932,2.120418,2.052162,1.853518,1.265935,2.454996,2.274651,0.672500,0.199804,0.428630
104854,2.741762,1.320257,1.798250,0.068761,0.546026,0.009189,4.152768,0.258457,0.964854,0.541057,3.050297,0.881677,1.698289,0.199260,0.330139,0.473303,1.381989,1.300870,1.184089,1.941383,2.216664,2.921752,0.217241,3.494848,0.692517,0.874051,2.530221,0.387046,2.385830,2.938164,0.617379,2.024362,0.227569,0.406602,0.324314,0.937058,4.270009,0.295921,0.390327,5.539423,0.590847,1.843316,3.255784,1.438341,2.098117,0.492835,0.167897,1.988242,1.724520,0.486677,3.349208,0.377620,0.362935,0.142324,1.496586,0.043662,0.486127,0.741550,1.822075,1.280285,0.050362,0.000142,0.615031,0.445830,0.667024,1.188655,3.335538,2.949009,0.516031,0.313430,2.343541,2.058987,1.338806,3.073718,1.613935,1.677628,2.729268,0.826777,1.841665,1.074167,0.176232,0.803464,3.214055,0.266714,0.022318,2.083737,1.577954,2.249646,1.136459,0.062045,3.066327,0.589982,1.020368,3.553794,0.876770,1.972288,1.966029,0.992676,1.594817,0.034697
104859,3.108037,0.731067,0.774116,0.404081,1.646693,1.143201,2.288683,1.659190,2.908118,4.152745,2.403557,1.197234,2.033728,0.497680,2.941645,3.002050,2.826681,0.462411,0.783340,2.718590,1.443731,2.144238,1.892454,3.827810,2.300127,0.016354,3.819764,0.837933,1.201530,0.210140,1.558960,0.619709,0.252696,0.201745,0.681780,1.562672,0.185215,2.049019,0.205102,0.818459,1.439157,2.410796,0.648749,1.199078,1.026940,2.358199,1.432049,1.115752,2.835556,3.035770,0.076891,0.650271,0.186795,3.635710,0.204981,1.338226,0.089740,1.972813,0.360063,1.188307,1.684680,0.668972,2.400132,3.006733,0.942454,0.914318,0.481686,2.902465,2.857584,1.553993,4.799704,0.362279,1.722310,1.877627,1.563936,2.038444,0.007687,0.812554,0.893622,0.587122,0.119295,1.840055,0.924365,2.639206,1.361536,2.013769,0.251144,2.961931,0.163463,0.370150,0.046524,0.179469,1.006809,0.366531,2.247472,2.538506,0.527372,0.904508,1.354042,1.614058
104868,1.541439,0.451792,0.045170,1.071730,0.143260,2.000347,2.301944,0.627469,3.408090,2.758333,0.680686,1.924326,3.091012,0.494758,3.494502,3.068959,2.066973,0.836980,1.184884,2.423853,0.163012,1.811607,3.242878,4.327937,0.601830,0.227507,2.891773,1.659018,0.631266,0.143145,0.713886,1.601981,0.922632,0.375221,0.512966,2.339418,0.213953,3.014546,0.618752,1.843789,0.728783,2.338317,0.433696,1.129355,0.633519,1.128239,1.622562,0.050921,1.999867,3.072603,0.216459,1.153532,1.734576,4.442519,0.557296,3.999013,0.210394,1.372266,1.707875,1.084797,0.937260,0.928563,3.632663,3.497343,0.081574,2.075131,1.272871,2.749313,3.101576,0.820313,3.942538,1.996565,0.883721,1.282805,1.414789,2.076880,0.957327,0.809004,0.065535,1.122587,0.116150,1.334294,1.792889,1.367635,1.654948,2.185126,0.168438,2.363836,1.254868,0.045075,0.060322,0.208964,2.864502,0.245657,1.360044,2.455763,0.028642,0.720799,0.023686,0.198864
104877,1.732191,3.217014,0.649554,1.997839,3.084006,5.161175,0.562072,0.800869,1.044821,2.747639,2.575569,1.278440,0.633940,2.115763,2.309875,1.576824,1.392917,0.325098,2.626882,0.794581,0.713801,1.580570,0.452573,1.188144,1.470621,2.906128,0.985313,0.898954,0.377493,3.635281,0.348545,0.827591,0.199382,0.549864,0.600243,2.513099,2.793978,0.805288,1.341122,0.825295,0.128389,2.615830,1.584393,1.957942,4.337796,0.968043,2.957382,0.515447,1.092667,1.799055,0.934959,1.635829,1.610050,0.143021,0.241065,0.533587,1.721677,0.262485,1.042049,0.869062,1.547100,0.137980,4.628482,0.016377,2.954465,0.937434,0.457325,1.322873,2.731658,1.693224,0.312576,0.709219,2.499710,1.455203,1.110210,0.063273,3.748312,0.287043,2.027474,1.462624,0.102207,0.199144,0.970341,2.263234,2.379903,0.304929,0.549393,1.856105,2.326717,0.084101,1.469097,2.434459,3.531924,1.908888,0.736960,1.420189,2.375149,0.484704,0.601924,0.526305
