USER ID,PRODUCT,RATING
104569,vodka bahama,5
104569,zero nikita,4
104569,july miami,2
104569,aztec iris,6
104569,asia jacket,7
104569,alien potato,3
104569,parody athena,2
104569,shannon resume,4
104569,judge sunday,3
104569,torso cricket,7
104569,tower fantasy,2
104569,ninja saga,6
104569,mercy chaos,5
104569,medusa cuba,6
104569,theory france,7
104569,alaska basil,8
104569,percent edison,6
104569,tunnel nerve,6
104569,serial organic,6
104569,reverse royal,5
104569,plume cowboy,3
104569,moment seminar,8
104569,ventura next,9
104569,alcohol future,2
104569,gelatin prime,8
104569,solid express,2
104574,nurse october,7
104574,helena poncho,6
104574,sushi import,0
104574,stella micro,6
104574,volume pasta,0
104574,gossip cotton,7
104574,diana chariot,1
104574,mineral barcode,9
104574,fresh shave,7
104574,cinema complex,7
104574,siren junior,4
104574,sheriff java,7
104574,flame street,9
104574,update vibrate,0
104574,cipher empty,1
104574,kermit desert,9
104574,diploma vocal,10
104574,tarzan juliet,3
104574,hand inca,4
104574,provide flex,0
104574,scale phone,2
104574,telecom pluto,4
104574,cockpit circle,1
104574,season arthur,7
104574,frozen command,2
104574,silk gizmo,2
104574,lesson switch,10
104574,cairo monarch,10
104574,saint texas,3
104574,daniel global,6
104574,fractal heart,3
104574,alice ticket,0
104574,choice copy,4
104574,neptune before,4
104574,similar malta,2
104574,sabine emotion,4
104574,master nobody,0
104574,trivial neon,0
104574,liquid baggage,1
104574,senator ozone,4
104574,good info,8
104574,office triton,10
104574,lexicon ingrid,0
104574,salon pulse,6
104574,glass alpine,1
104574,degree forever,3
104574,asia jacket,1
104574,parody athena,1
104574,judge sunday,3
104574,torso cricket,9
104574,tower fantasy,2
104574,medusa cuba,8
104574,theory france,2
104574,alaska basil,3
104574,silver plate,4
104574,leonid antenna,4
104574,serial organic,8
104574,plume cowboy,7
104574,henry distant,10
104574,alcohol future,10
104584,spray karma,7
104584,nurse october,1
104584,helena poncho,2
104584,volume pasta,1
104584,mineral barcode,4
104584,cinema complex,5
104584,siren junior,4
104584,sheriff java,1
104584,vampire teacher,1
104584,update vibrate,6
104584,kermit desert,4
104584,diploma vocal,9
104584,hand inca,6
104584,turtle pierre,5
104584,epoxy insect,5
104584,scale phone,5
104584,cockpit circle,3
104584,season arthur,8
104584,frozen command,8
104584,lesson switch,5
104584,cairo monarch,7
104584,choice copy,2
104584,pegasus respond,6
104584,sabine emotion,3
104584,pardon thomas,3
104584,loyal jungle,4
104584,tuna relax,1
104584,good info,2
104584,logic channel,1
104584,salon pulse,1
104584,july miami,1
104584,aztec iris,5
104584,asia jacket,8
104584,alien potato,7
104584,parody athena,9
104584,shannon resume,5
104584,torso cricket,6
104584,tower fantasy,9
104584,ninja saga,7
104584,mercy chaos,3
104584,medusa cuba,2
104584,theory france,4
104584,silver plate,1
104584,percent edison,4
104584,reverse royal,9
104584,alcohol future,8
104585,spray karma,4
104585,nurse october,9
104585,sushi import,3
104585,stella micro,5
104585,volume pasta,0
104585,gossip cotton,4
104585,diana chariot,2
104585,mineral barcode,2
104585,fresh shave,3
104585,cinema complex,10
104585,siren junior,4
104585,flame street,2
104585,vampire teacher,3
104585,update vibrate,2
104585,diesel jason,1
104585,tarzan juliet,0
104585,hand inca,6
104585,bundle forget,9
104585,provide flex,1
104585,bronze sweden,6
104585,cockpit circle,4
104585,season arthur,10
104585,boston house,6
104585,explain heaven,7
104585,cairo monarch,10
104585,saint texas,9
104585,invent topic,1
104585,fractal heart,9
104585,alice ticket,9
104585,pegasus respond,4
104585,neptune before,4
104585,sabine emotion,6
104585,loyal jungle,9
104585,trivial neon,0
104585,tuna relax,10
104585,senator ozone,8
104585,good info,9
104585,motel marvin,2
104585,vodka bahama,7
104585,july miami,7
104585,parody athena,2
104585,judge sunday,3
104585,mercy chaos,4
104585,medusa cuba,6
104585,stop door,10
104585,alaska basil,5
104585,percent edison,7
104585,leonid antenna,2
104585,comedy clean,8
104585,serial organic,8
104585,plume cowboy,1
104590,helena poncho,2
104590,sushi import,9
104590,gossip cotton,3
104590,diana chariot,10
104590,fresh shave,3
104590,cinema complex,1
104590,siren junior,8
104590,north speed,5
104590,harbor moral,4
104590,flame street,4
104590,vampire teacher,8
104590,diploma vocal,1
104590,diesel jason,7
104590,rider shine,3
104590,tarzan juliet,10
104590,turtle pierre,0
104590,epoxy insect,1
104590,provide flex,9
104590,season arthur,1
104590,boston house,1
104590,explain heaven,1
104590,frozen command,9
104590,silk gizmo,8
104590,lesson switch,0
104590,cairo monarch,1
104590,saint texas,1
104590,invent topic,1
104590,fractal heart,4
104590,alice ticket,7
104590,choice copy,7
104590,neptune before,8
104590,similar malta,9
104590,sabine emotion,2
104590,pardon thomas,1
104590,loyal jungle,3
104590,master nobody,10
104590,tuna relax,1
104590,lexicon ingrid,10
104590,vodka bahama,10
104590,zero nikita,9
104590,aztec iris,5
104590,segment meter,1
104590,parody athena,9
104590,judge sunday,7
104590,medusa cuba,6
104590,percent edison,5
104590,comedy clean,1
104590,reverse royal,10
104590,plume cowboy,5
104590,moment seminar,4
104590,ventura next,7
104590,gelatin prime,9
104590,betty today,9
104590,solid express,10
104594,helena poncho,3
104594,sushi import,6
104594,balance hostel,5
104594,volume pasta,1
104594,gossip cotton,5
104594,diana chariot,8
104594,fresh shave,0
104594,cinema complex,1
104594,north speed,9
104594,harbor moral,0
104594,kermit desert,7
104594,diploma vocal,9
104594,rider shine,7
104594,hand inca,6
104594,bundle forget,4
104594,turtle pierre,3
104594,textile strange,3
104594,provide flex,7
104594,telecom pluto,0
104594,cockpit circle,1
104594,lesson switch,3
104594,cairo monarch,6
104594,fractal heart,0
104594,alice ticket,10
104594,choice copy,1
104594,neptune before,3
104594,similar malta,2
104594,sabine emotion,4
104594,pardon thomas,2
104594,trivial neon,1
104594,liquid baggage,8
104594,logic channel,0
104594,lexicon ingrid,2
104594,zero nikita,6
104594,glass alpine,9
104594,july miami,0
104594,aztec iris,7
104594,alien potato,3
104594,parody athena,6
104594,shannon resume,4
104594,judge sunday,7
104594,torso cricket,9
104594,mercy chaos,6
104594,medusa cuba,2
104594,theory france,7
104594,alaska basil,2
104594,percent edison,5
104594,leonid antenna,3
104594,alcohol future,3
104601,nurse october,8
104601,sushi import,4
104601,volume pasta,8
104601,gossip cotton,6
104601,mineral barcode,4
104601,fresh shave,7
104601,cinema complex,6
104601,siren junior,6
104601,sheriff java,7
104601,update vibrate,5
104601,kermit desert,6
104601,hand inca,4
104601,provide flex,2
104601,telecom pluto,8
104601,cockpit circle,7
104601,boston house,6
104601,frozen command,3
104601,silk gizmo,2
104601,cairo monarch,4
104601,daniel global,7
104601,invent topic,8
104601,fractal heart,7
104601,choice copy,6
104601,pegasus respond,5
104601,similar malta,4
104601,loyal jungle,5
104601,trivial neon,7
104601,senator ozone,5
104601,good info,7
104601,vodka bahama,8
104601,glass alpine,2
104601,july miami,7
104601,degree forever,5
104601,shannon resume,5
104601,judge sunday,3
104601,mercy chaos,6
104601,medusa cuba,8
104601,stop door,6
104601,theory france,6
104601,silver plate,7
104601,percent edison,5
104601,leonid antenna,5
104601,serial organic,9
104601,plume cowboy,7
104601,ventura next,8
104601,alcohol future,2
104601,gelatin prime,7
104601,solid express,3
104609,sushi import,6
104609,stella micro,4
104609,balance hostel,6
104609,diana chariot,6
104609,fresh shave,4
104609,siren junior,5
104609,north speed,6
104609,vampire teacher,5
104609,update vibrate,4
104609,cipher empty,4
104609,kermit desert,6
104609,bundle forget,8
104609,turtle pierre,6
104609,textile strange,3
104609,bronze sweden,6
104609,scale phone,7
104609,season arthur,5
104609,explain heaven,6
104609,lesson switch,2
104609,saint texas,2
104609,invent topic,5
104609,fractal heart,6
104609,alice ticket,5
104609,choice copy,5
104609,pegasus respond,3
104609,similar malta,6
104609,pardon thomas,4
104609,loyal jungle,6
104609,master nobody,5
104609,trivial neon,4
104609,good info,6
104609,lexicon ingrid,6
104609,zero nikita,5
104609,aztec iris,4
104609,asia jacket,5
104609,alien potato,5
104609,shannon resume,6
104609,judge sunday,5
104609,tower fantasy,5
104609,mercy chaos,7
104609,medusa cuba,4
104609,percent edison,6
104609,leonid antenna,4
104609,tunnel nerve,6
104609,serial organic,4
104609,plume cowboy,6
104609,moment seminar,6
104609,alcohol future,5
104609,betty today,3
104609,solid express,5
104618,spray karma,6
104618,nurse october,2
104618,helena poncho,1
104618,volume pasta,1
104618,diana chariot,9
104618,cinema complex,7
104618,siren junior,6
104618,north speed,2
104618,harbor moral,2
104618,flame street,6
104618,update vibrate,3
104618,cipher empty,6
104618,diploma vocal,6
104618,diesel jason,5
104618,rider shine,6
104618,bundle forget,6
104618,textile strange,2
104618,bronze sweden,2
104618,explain heaven,8
104618,lesson switch,6
104618,cairo monarch,9
104618,daniel global,1
104618,choice copy,6
104618,similar malta,7
104618,sabine emotion,5
104618,pardon thomas,3
104618,loyal jungle,3
104618,master nobody,9
104618,trivial neon,3
104618,liquid baggage,9
104618,senator ozone,7
104618,good info,1
104618,office triton,0
104618,motel marvin,7
104618,zero nikita,8
104618,degree forever,5
104618,aztec iris,5
104618,segment meter,6
104618,judge sunday,8
104618,torso cricket,2
104618,tower fantasy,9
104618,ninja saga,6
104618,mercy chaos,3
104618,stop door,4
104618,comedy clean,6
104618,betty today,7
104618,solid express,9
104625,harbor moral,6
104625,flame street,8
104625,vampire teacher,9
104625,update vibrate,8
104625,rider shine,0
104625,tarzan juliet,5
104625,bundle forget,0
104625,turtle pierre,7
104625,provide flex,9
104625,scale phone,1
104625,telecom pluto,1
104625,season arthur,2
104625,boston house,0
104625,silk gizmo,0
104625,lesson switch,10
104625,cairo monarch,10
104625,saint texas,10
104625,invent topic,2
104625,fractal heart,1
104625,alice ticket,9
104625,pegasus respond,8
104625,neptune before,8
104625,sabine emotion,7
104625,loyal jungle,4
104625,liquid baggage,9
104625,tuna relax,3
104625,senator ozone,4
104625,good info,4
104625,office triton,1
104625,motel marvin,1
104625,glass alpine,2
104625,degree forever,5
104625,segment meter,2
104625,alien potato,2
104625,shannon resume,3
104625,judge sunday,2
104625,tower fantasy,3
104625,ninja saga,10
104625,mercy chaos,1
104625,medusa cuba,5
104625,theory france,3
104625,silver plate,9
104625,comedy clean,5
104625,tunnel nerve,3
104625,serial organic,3
104625,plume cowboy,0
104625,alcohol future,9
104625,gelatin prime,5
104625,betty today,10
104631,spray karma,9
104631,stella micro,7
104631,balance hostel,2
104631,gossip cotton,2
104631,mineral barcode,6
104631,siren junior,3
104631,north speed,5
104631,sheriff java,1
104631,harbor moral,0
104631,update vibrate,6
104631,cipher empty,1
104631,rider shine,8
104631,hand inca,6
104631,turtle pierre,7
104631,epoxy insect,2
104631,provide flex,10
104631,bronze sweden,6
104631,scale phone,6
104631,boston house,4
104631,explain heaven,2
104631,silk gizmo,10
104631,lesson switch,4
104631,cairo monarch,9
104631,similar malta,5
104631,loyal jungle,5
104631,trivial neon,1
104631,liquid baggage,10
104631,lexicon ingrid,8
104631,motel marvin,8
104631,zero nikita,9
104631,glass alpine,10
104631,july miami,0
104631,degree forever,7
104631,alien potato,6
104631,parody athena,10
104631,torso cricket,7
104631,stop door,5
104631,alaska basil,0
104631,tunnel nerve,3
104631,reverse royal,10
104631,plume cowboy,1
104631,henry distant,2
104631,moment seminar,0
104631,ventura next,0
104631,alcohol future,9
104631,betty today,3
104641,spray karma,7
104641,helena poncho,8
104641,balance hostel,8
104641,volume pasta,6
104641,diana chariot,3
104641,mineral barcode,1
104641,cinema complex,1
104641,siren junior,2
104641,update vibrate,9
104641,cipher empty,1
104641,kermit desert,7
104641,turtle pierre,1
104641,epoxy insect,3
104641,telecom pluto,6
104641,cockpit circle,2
104641,explain heaven,0
104641,frozen command,9
104641,silk gizmo,6
104641,lesson switch,3
104641,cairo monarch,1
104641,invent topic,4
104641,pegasus respond,6
104641,sabine emotion,6
104641,master nobody,0
104641,trivial neon,4
104641,tuna relax,2
104641,senator ozone,3
104641,good info,8
104641,lexicon ingrid,0
104641,motel marvin,5
104641,vodka bahama,4
104641,degree forever,8
104641,segment meter,4
104641,alien potato,1
104641,parody athena,1
104641,shannon resume,4
104641,judge sunday,3
104641,torso cricket,10
104641,tower fantasy,0
104641,medusa cuba,5
104641,theory france,8
104641,comedy clean,4
104641,tunnel nerve,7
104641,serial organic,4
104641,reverse royal,4
104641,moment seminar,9
104641,ventura next,10
104641,gelatin prime,9
104641,betty today,2
104641,solid express,1
104645,nurse october,9
104645,helena poncho,9
104645,stella micro,6
104645,balance hostel,9
104645,diana chariot,5
104645,mineral barcode,2
104645,cinema complex,10
104645,siren junior,2
104645,north speed,9
104645,sheriff java,4
104645,harbor moral,10
104645,flame street,1
104645,vampire teacher,6
104645,update vibrate,7
104645,cipher empty,5
104645,kermit desert,8
104645,diesel jason,1
104645,rider shine,7
104645,bundle forget,7
104645,provide flex,5
104645,bronze sweden,8
104645,scale phone,7
104645,telecom pluto,5
104645,season arthur,10
104645,explain heaven,2
104645,frozen command,2
104645,cairo monarch,9
104645,daniel global,1
104645,invent topic,0
104645,choice copy,1
104645,pegasus respond,3
104645,neptune before,3
104645,pardon thomas,6
104645,loyal jungle,9
104645,master nobody,0
104645,liquid baggage,2
104645,senator ozone,9
104645,good info,7
104645,logic channel,2
104645,lexicon ingrid,10
104645,vodka bahama,9
104645,salon pulse,3
104645,zero nikita,3
104645,glass alpine,3
104645,july miami,4
104645,segment meter,9
104645,alien potato,8
104645,shannon resume,6
104645,tower fantasy,1
104645,ninja saga,1
104645,stop door,9
104645,alaska basil,6
104645,leonid antenna,1
104645,comedy clean,3
104645,tunnel nerve,5
104645,serial organic,7
104645,reverse royal,0
104645,gelatin prime,1
104652,spray karma,4
104652,nurse october,6
104652,sushi import,8
104652,stella micro,5
104652,balance hostel,2
104652,gossip cotton,4
104652,north speed,5
104652,sheriff java,3
104652,flame street,4
104652,vampire teacher,6
104652,update vibrate,8
104652,diploma vocal,2
104652,diesel jason,5
104652,tarzan juliet,5
104652,turtle pierre,2
104652,textile strange,6
104652,epoxy insect,3
104652,provide flex,7
104652,bronze sweden,8
104652,cockpit circle,6
104652,explain heaven,2
104652,lesson switch,1
104652,cairo monarch,2
104652,saint texas,6
104652,daniel global,5
104652,choice copy,5
104652,neptune before,6
104652,similar malta,7
104652,master nobody,8
104652,trivial neon,8
104652,office triton,3
104652,motel marvin,7
104652,zero nikita,7
104652,glass alpine,8
104652,degree forever,7
104652,aztec iris,4
104652,segment meter,3
104652,alien potato,5
104652,torso cricket,2
104652,tower fantasy,7
104652,ninja saga,6
104652,mercy chaos,4
104652,comedy clean,2
104652,tunnel nerve,5
104652,reverse royal,8
104652,ventura next,5
104652,gelatin prime,6
104662,sushi import,9
104662,balance hostel,7
104662,volume pasta,0
104662,diana chariot,6
104662,fresh shave,3
104662,cinema complex,1
104662,sheriff java,10
104662,harbor moral,4
104662,flame street,3
104662,vampire teacher,2
104662,kermit desert,9
104662,rider shine,10
104662,tarzan juliet,6
104662,bundle forget,10
104662,turtle pierre,8
104662,textile strange,0
104662,epoxy insect,6
104662,provide flex,4
104662,scale phone,9
104662,boston house,8
104662,explain heaven,10
104662,daniel global,9
104662,fractal heart,9
104662,alice ticket,4
104662,pegasus respond,1
104662,pardon thomas,1
104662,loyal jungle,8
104662,trivial neon,4
104662,liquid baggage,4
104662,senator ozone,5
104662,logic channel,1
104662,vodka bahama,1
104662,zero nikita,5
104662,glass alpine,10
104662,july miami,1
104662,degree forever,6
104662,aztec iris,2
104662,segment meter,8
104662,asia jacket,4
104662,alien potato,6
104662,parody athena,0
104662,shannon resume,6
104662,judge sunday,4
104662,torso cricket,9
104662,mercy chaos,10
104662,medusa cuba,2
104662,stop door,1
104662,silver plate,1
104662,percent edison,6
104662,leonid antenna,2
104662,tunnel nerve,8
104662,plume cowboy,9
104662,henry distant,1
104662,gelatin prime,2
104662,solid express,6
104668,nurse october,1
104668,helena poncho,3
104668,stella micro,6
104668,balance hostel,5
104668,gossip cotton,5
104668,diana chariot,8
104668,mineral barcode,3
104668,cinema complex,2
104668,siren junior,4
104668,sheriff java,6
104668,harbor moral,0
104668,vampire teacher,3
104668,update vibrate,7
104668,cipher empty,1
104668,kermit desert,6
104668,diploma vocal,9
104668,rider shine,7
104668,tarzan juliet,3
104668,hand inca,6
104668,epoxy insect,3
104668,bronze sweden,8
104668,scale phone,4
104668,telecom pluto,1
104668,cockpit circle,2
104668,season arthur,4
104668,explain heaven,1
104668,frozen command,9
104668,silk gizmo,9
104668,cairo monarch,5
104668,saint texas,1
104668,invent topic,1
104668,alice ticket,10
104668,pegasus respond,6
104668,similar malta,3
104668,sabine emotion,4
104668,loyal jungle,7
104668,master nobody,4
104668,trivial neon,2
104668,tuna relax,1
104668,office triton,3
104668,zero nikita,6
104668,glass alpine,8
104668,july miami,0
104668,degree forever,7
104668,segment meter,7
104668,asia jacket,9
104668,parody athena,6
104668,tower fantasy,4
104668,stop door,5
104668,theory france,6
104668,silver plate,1
104668,tunnel nerve,4
104668,serial organic,1
104668,reverse royal,9
104668,plume cowboy,3
104668,henry distant,6
104668,alcohol future,3
104668,betty today,2
104668,solid express,8
104674,balance hostel,3
104674,volume pasta,7
104674,diana chariot,2
104674,fresh shave,3
104674,sheriff java,0
104674,flame street,2
104674,update vibrate,9
104674,cipher empty,6
104674,diploma vocal,9
104674,diesel jason,0
104674,turtle pierre,0
104674,epoxy insect,7
104674,cockpit circle,4
104674,season arthur,7
104674,explain heaven,1
104674,frozen command,3
104674,silk gizmo,3
104674,lesson switch,10
104674,daniel global,2
104674,choice copy,4
104674,sabine emotion,0
104674,trivial neon,8
104674,tuna relax,8
104674,senator ozone,9
104674,good info,3
104674,motel marvin,2
104674,vodka bahama,10
104674,salon pulse,5
104674,zero nikita,2
104674,glass alpine,0
104674,parody athena,10
104674,judge sunday,9
104674,stop door,9
104674,alaska basil,3
104674,silver plate,4
104674,percent edison,1
104674,comedy clean,7
104674,tunnel nerve,1
104674,serial organic,8
104674,reverse royal,9
104674,gelatin prime,8
104674,betty today,3
104676,spray karma,5
104676,sushi import,4
104676,volume pasta,7
104676,gossip cotton,4
104676,diana chariot,5
104676,mineral barcode,5
104676,siren junior,5
104676,north speed,3
104676,harbor moral,5
104676,update vibrate,6
104676,cipher empty,7
104676,kermit desert,3
104676,diesel jason,6
104676,rider shine,3
104676,tarzan juliet,4
104676,bundle forget,3
104676,turtle pierre,5
104676,scale phone,4
104676,telecom pluto,4
104676,season arthur,6
104676,saint texas,8
104676,daniel global,3
104676,choice copy,6
104676,pegasus respond,6
104676,similar malta,5
104676,loyal jungle,3
104676,master nobody,6
104676,trivial neon,6
104676,liquid baggage,6
104676,senator ozone,5
104676,good info,3
104676,logic channel,7
104676,lexicon ingrid,5
104676,glass alpine,3
104676,degree forever,4
104676,aztec iris,5
104676,parody athena,8
104676,torso cricket,2
104676,tower fantasy,7
104676,ninja saga,7
104676,stop door,7
104676,theory france,3
104676,alaska basil,3
104676,reverse royal,7
104676,moment seminar,3
104676,alcohol future,7
104676,gelatin prime,5
104676,betty today,7
104676,solid express,6
104684,helena poncho,3
104684,sushi import,6
104684,stella micro,2
104684,balance hostel,3
104684,volume pasta,5
104684,diana chariot,7
104684,north speed,1
104684,harbor moral,8
104684,flame street,8
104684,cipher empty,9
104684,diesel jason,9
104684,tarzan juliet,1
104684,hand inca,6
104684,bundle forget,7
104684,bronze sweden,1
104684,season arthur,9
104684,explain heaven,10
104684,silk gizmo,3
104684,lesson switch,7
104684,cairo monarch,9
104684,saint texas,9
104684,choice copy,8
104684,pegasus respond,3
104684,loyal jungle,1
104684,tuna relax,8
104684,senator ozone,5
104684,good info,2
104684,motel marvin,4
104684,zero nikita,8
104684,glass alpine,6
104684,aztec iris,4
104684,segment meter,7
104684,asia jacket,0
104684,parody athena,9
104684,judge sunday,7
104684,torso cricket,1
104684,tower fantasy,10
104684,mercy chaos,2
104684,stop door,4
104684,theory france,2
104684,alaska basil,2
104684,tunnel nerve,4
104684,reverse royal,4
104684,henry distant,0
104684,alcohol future,10
104684,betty today,9
104684,solid express,8
104685,spray karma,3
104685,helena poncho,2
104685,balance hostel,3
104685,diana chariot,9
104685,cinema complex,10
104685,siren junior,8
104685,sheriff java,0
104685,flame street,8
104685,update vibrate,0
104685,kermit desert,2
104685,diesel jason,10
104685,rider shine,7
104685,tarzan juliet,0
104685,hand inca,7
104685,bundle forget,8
104685,textile strange,1
104685,epoxy insect,9
104685,telecom pluto,5
104685,cockpit circle,9
104685,explain heaven,10
104685,saint texas,9
104685,daniel global,2
104685,alice ticket,0
104685,pegasus respond,2
104685,similar malta,9
104685,sabine emotion,5
104685,loyal jungle,0
104685,master nobody,10
104685,trivial neon,6
104685,liquid baggage,10
104685,good info,0
104685,vodka bahama,7
104685,salon pulse,1
104685,glass alpine,8
104685,july miami,10
104685,degree forever,1
104685,segment meter,9
104685,asia jacket,0
104685,shannon resume,8
104685,judge sunday,9
104685,torso cricket,0
104685,tower fantasy,10
104685,ninja saga,2
104685,mercy chaos,1
104685,stop door,4
104685,theory france,1
104685,alaska basil,1
104685,silver plate,2
104685,serial organic,5
104685,plume cowboy,9
104685,henry distant,0
104685,ventura next,0
104685,alcohol future,10
104685,solid express,10
104687,spray karma,3
104687,nurse october,6
104687,sushi import,7
104687,volume pasta,3
104687,mineral barcode,8
104687,cinema complex,8
104687,north speed,1
104687,vampire teacher,0
104687,kermit desert,3
104687,hand inca,6
104687,turtle pierre,8
104687,textile strange,2
104687,epoxy insect,8
104687,season arthur,9
104687,boston house,8
104687,frozen command,1
104687,silk gizmo,5
104687,lesson switch,6
104687,cairo monarch,7
104687,saint texas,7
104687,daniel global,3
104687,invent topic,6
104687,alice ticket,1
104687,choice copy,8
104687,loyal jungle,2
104687,tuna relax,7
104687,vodka bahama,6
104687,salon pulse,3
104687,zero nikita,7
104687,glass alpine,5
104687,july miami,10
104687,aztec iris,3
104687,alien potato,8
104687,mercy chaos,3
104687,stop door,3
104687,theory france,2
104687,alaska basil,2
104687,leonid antenna,7
104687,reverse royal,4
104687,ventura next,0
104687,alcohol future,9
104687,gelatin prime,1
104687,betty today,7
104687,solid express,9
104697,spray karma,6
104697,nurse october,4
104697,stella micro,7
104697,balance hostel,6
104697,mineral barcode,4
104697,fresh shave,5
104697,sheriff java,8
104697,vampire teacher,8
104697,update vibrate,7
104697,cipher empty,3
104697,kermit desert,5
104697,diploma vocal,6
104697,diesel jason,4
104697,rider shine,4
104697,bundle forget,5
104697,textile strange,7
104697,scale phone,4
104697,telecom pluto,6
104697,boston house,3
104697,explain heaven,2
104697,frozen command,6
104697,daniel global,6
104697,fractal heart,4
104697,alice ticket,7
104697,choice copy,4
104697,pegasus respond,6
104697,neptune before,4
104697,sabine emotion,6
104697,good info,6
104697,logic channel,5
104697,lexicon ingrid,2
104697,motel marvin,5
104697,glass alpine,5
104697,july miami,3
104697,degree forever,6
104697,aztec iris,5
104697,alien potato,3
104697,parody athena,3
104697,shannon resume,4
104697,judge sunday,4
104697,torso cricket,7
104697,tower fantasy,2
104697,medusa cuba,4
104697,stop door,4
104697,theory france,6
104697,silver plate,6
104697,leonid antenna,4
104697,comedy clean,5
104697,reverse royal,5
104697,henry distant,8
104697,ventura next,8
104697,alcohol future,3
104697,gelatin prime,6
104697,betty today,4
104700,sushi import,8
104700,volume pasta,6
104700,gossip cotton,4
104700,diana chariot,7
104700,fresh shave,3
104700,siren junior,5
104700,sheriff java,4
104700,harbor moral,9
104700,cipher empty,8
104700,diploma vocal,2
104700,rider shine,5
104700,tarzan juliet,1
104700,hand inca,6
104700,turtle pierre,5
104700,epoxy insect,6
104700,provide flex,8
104700,bronze sweden,9
104700,scale phone,7
104700,telecom pluto,6
104700,cockpit circle,8
104700,boston house,1
104700,silk gizmo,5
104700,daniel global,2
104700,fractal heart,9
104700,choice copy,3
104700,pegasus respond,5
104700,similar malta,7
104700,sabine emotion,7
104700,loyal jungle,6
104700,master nobody,4
104700,liquid baggage,7
104700,tuna relax,6
104700,good info,5
104700,logic channel,3
104700,office triton,0
104700,motel marvin,7
104700,glass alpine,6
104700,july miami,2
104700,aztec iris,5
104700,segment meter,5
104700,asia jacket,4
104700,alien potato,5
104700,parody athena,8
104700,judge sunday,5
104700,torso cricket,5
104700,ninja saga,6
104700,theory france,7
104700,percent edison,4
104700,comedy clean,1
104700,tunnel nerve,6
104700,serial organic,5
104700,plume cowboy,1
104700,moment seminar,2
104706,spray karma,5
104706,nurse october,6
104706,balance hostel,5
104706,gossip cotton,5
104706,north speed,6
104706,vampire teacher,6
104706,diesel jason,6
104706,tarzan juliet,6
104706,hand inca,7
104706,epoxy insect,4
104706,provide flex,4
104706,scale phone,7
104706,telecom pluto,6
104706,cockpit circle,7
104706,explain heaven,7
104706,silk gizmo,7
104706,lesson switch,2
104706,cairo monarch,4
104706,daniel global,6
104706,fractal heart,7
104706,alice ticket,4
104706,pegasus respond,4
104706,neptune before,5
104706,similar malta,6
104706,sabine emotion,6
104706,pardon thomas,5
104706,loyal jungle,6
104706,master nobody,5
104706,liquid baggage,4
104706,tuna relax,5
104706,senator ozone,5
104706,good info,6
104706,logic channel,4
104706,vodka bahama,3
104706,glass alpine,7
104706,july miami,5
104706,parody athena,2
104706,shannon resume,5
104706,judge sunday,4
104706,torso cricket,7
104706,stop door,4
104706,alaska basil,6
104706,leonid antenna,4
104706,serial organic,5
104706,plume cowboy,6
104706,moment seminar,7
104706,ventura next,5
104706,gelatin prime,4
104706,solid express,4
104711,nurse october,1
104711,sushi import,7
104711,volume pasta,0
104711,mineral barcode,7
104711,fresh shave,2
104711,cinema complex,5
104711,update vibrate,4
104711,kermit desert,4
104711,bundle forget,7
104711,textile strange,1
104711,provide flex,9
104711,bronze sweden,3
104711,scale phone,7
104711,telecom pluto,1
104711,lesson switch,4
104711,cairo monarch,8
104711,saint texas,3
104711,daniel global,1
104711,invent topic,0
104711,similar malta,5
104711,sabine emotion,4
104711,pardon thomas,1
104711,loyal jungle,4
104711,master nobody,9
104711,trivial neon,2
104711,tuna relax,1
104711,good info,1
104711,logic channel,2
104711,lexicon ingrid,9
104711,motel marvin,8
104711,vodka bahama,1
104711,july miami,2
104711,asia jacket,8
104711,alien potato,7
104711,parody athena,9
104711,shannon resume,4
104711,ninja saga,7
104711,stop door,4
104711,theory france,2
104711,alaska basil,0
104711,silver plate,1
104711,percent edison,2
104711,tunnel nerve,3
104711,serial organic,1
104711,reverse royal,9
104711,plume cowboy,4
104711,ventura next,0
104712,spray karma,7
104712,nurse october,0
104712,helena poncho,1
104712,sushi import,8
104712,balance hostel,3
104712,volume pasta,0
104712,diana chariot,9
104712,cinema complex,3
104712,siren junior,4
104712,flame street,3
104712,update vibrate,6
104712,cipher empty,1
104712,diploma vocal,9
104712,diesel jason,1
104712,rider shine,8
104712,tarzan juliet,1
104712,bundle forget,7
104712,turtle pierre,5
104712,bronze sweden,6
104712,scale phone,6
104712,season arthur,6
104712,boston house,4
104712,silk gizmo,10
104712,cairo monarch,7
104712,daniel global,2
104712,alice ticket,10
104712,neptune before,6
104712,similar malta,4
104712,master nobody,8
104712,tuna relax,0
104712,good info,2
104712,logic channel,1
104712,motel marvin,8
104712,vodka bahama,1
104712,asia jacket,9
104712,shannon resume,4
104712,torso cricket,7
104712,mercy chaos,5
104712,medusa cuba,1
104712,stop door,4
104712,theory france,4
104712,leonid antenna,5
104712,comedy clean,6
104712,plume cowboy,3
104712,henry distant,2
104712,ventura next,1
104712,alcohol future,6
104712,gelatin prime,3
104712,betty today,2
104712,solid express,9
104714,spray karma,1
104714,helena poncho,7
104714,sushi import,7
104714,balance hostel,5
104714,gossip cotton,4
104714,diana chariot,7
104714,cinema complex,8
104714,harbor moral,9
104714,vampire teacher,8
104714,update vibrate,8
